crime_code,crime_type,occurred_at,latitude,longitude,address,description,police_station,is_accident,is_women_related,severity
323,IPC-Assault,2026-02-10T15:02:00,13.062509,80.256909,"Sector 19, Zone 7","Base dataset FIR #115: IPC-Assault recorded near patrol zone served by T. Nagar PS. Generated for analytics, upload, and demo seeding.",T. Nagar PS,False,False,2
379,IPC-Theft,2025-11-19T00:18:00,13.05236,80.26755,"Sector 40, Zone 7","Base dataset FIR #116: IPC-Theft recorded near patrol zone served by Adyar PS. Generated for analytics, upload, and demo seeding.",Adyar PS,False,False,2
376,IPC-SexualOffence,2025-10-23T16:48:00,12.959349,77.624282,"Sector 50, Zone 12","Base dataset FIR #117: IPC-SexualOffence recorded near patrol zone served by T. Nagar PS. Generated for analytics, upload, and demo seeding.",T. Nagar PS,False,True,5
376,IPC-SexualOffence,2026-03-06T21:00:00,13.03502,80.246491,"Sector 47, Zone 10","Base dataset FIR #118: IPC-SexualOffence recorded near patrol zone served by Adyar PS. Generated for analytics, upload, and demo seeding.",Adyar PS,False,True,5
323,IPC-Assault,2025-09-24T20:51:00,13.040408,80.22172,"Sector 21, Zone 1","Base dataset FIR #119: IPC-Assault recorded near patrol zone served by T. Nagar PS. Generated for analytics, upload, and demo seeding.",T. Nagar PS,False,True,2
379,IPC-Theft,2026-04-04T21:06:00,13.043255,80.268111,"Sector 4, Zone 4","Base dataset FIR #120: IPC-Theft recorded near patrol zone served by Adyar PS. Generated for analytics, upload, and demo seeding.",Adyar PS,False,False,2
379,IPC-Theft,2025-12-03T02:41:00,12.952383,77.634115,"Sector 2, Zone 6","Base dataset FIR #121: IPC-Theft recorded near patrol zone served by Anna Nagar PS. Generated for analytics, upload, and demo seeding.",Anna Nagar PS,False,False,2
379,IPC-Theft,2025-12-03T18:33:00,13.135911,80.298487,"Sector 23, Zone 9","Base dataset FIR #122: IPC-Theft recorded near patrol zone served by Mylapore PS. Generated for analytics, upload, and demo seeding.",Mylapore PS,False,False,2
376,IPC-SexualOffence,2025-11-24T20:59:00,13.026108,77.550857,"Sector 32, Zone 3","Base dataset FIR #123: IPC-SexualOffence recorded near patrol zone served by Anna Nagar PS. Generated for analytics, upload, and demo seeding.",Anna Nagar PS,False,True,5
MV-184,Accident-RashDriving,2025-12-04T14:07:00,12.976107,77.649331,"Sector 17, Zone 10","Base dataset FIR #124: Accident-RashDriving recorded near patrol zone served by Mylapore PS. Generated for analytics, upload, and demo seeding.",Mylapore PS,True,False,3
376,IPC-SexualOffence,2025-12-03T07:42:00,13.001112,77.596761,"Sector 13, Zone 7","Base dataset FIR #125: IPC-SexualOffence recorded near patrol zone served by Mylapore PS. Generated for analytics, upload, and demo seeding.",Mylapore PS,False,True,5
323,IPC-Assault,2025-08-20T22:55:00,13.021077,77.571222,"Sector 40, Zone 12","Base dataset FIR #126: IPC-Assault recorded near patrol zone served by Anna Nagar PS. Generated for analytics, upload, and demo seeding.",Anna Nagar PS,False,False,2
376,IPC-SexualOffence,2025-11-10T23:47:00,13.047002,80.219074,"Sector 19, Zone 4","Base dataset FIR #127: IPC-SexualOffence recorded near patrol zone served by Anna Nagar PS. Generated for analytics, upload, and demo seeding.",Anna Nagar PS,False,True,5
420,IPC-Fraud,2026-02-26T10:14:00,13.054475,80.258992,"Sector 27, Zone 12","Base dataset FIR #128: IPC-Fraud recorded near patrol zone served by T. Nagar PS. Generated for analytics, upload, and demo seeding.",T. Nagar PS,False,False,3
NDPS-21,NDPS-DrugPossession,2025-12-15T19:23:00,13.078847,80.221761,"Sector 14, Zone 8","Base dataset FIR #129: NDPS-DrugPossession recorded near patrol zone served by Anna Nagar PS. Generated for analytics, upload, and demo seeding.",Anna Nagar PS,False,False,4
376,IPC-SexualOffence,2025-08-16T22:49:00,12.975688,77.642959,"Sector 43, Zone 5","Base dataset FIR #130: IPC-SexualOffence recorded near patrol zone served by T. Nagar PS. Generated for analytics, upload, and demo seeding.",T. Nagar PS,False,True,5
379,IPC-Theft,2026-01-13T07:20:00,12.936745,77.540587,"Sector 5, Zone 5","Base dataset FIR #131: IPC-Theft recorded near patrol zone served by Mylapore PS. Generated for analytics, upload, and demo seeding.",Mylapore PS,False,False,2
ARMS-25,ArmsAct-IllegalWeapon,2025-09-14T02:19:00,13.042916,80.25492,"Sector 34, Zone 9","Base dataset FIR #132: ArmsAct-IllegalWeapon recorded near patrol zone served by Mylapore PS. Generated for analytics, upload, and demo seeding.",Mylapore PS,False,False,4
323,IPC-Assault,2025-11-21T18:40:00,13.037383,80.24412,"Sector 46, Zone 2","Base dataset FIR #133: IPC-Assault recorded near patrol zone served by Mylapore PS. Generated for analytics, upload, and demo seeding.",Mylapore PS,False,False,2
307,IPC-AttemptToMurder,2025-11-07T09:42:00,12.903456,77.631172,"Sector 30, Zone 6","Base dataset FIR #134: IPC-AttemptToMurder recorded near patrol zone served by Adyar PS. Generated for analytics, upload, and demo seeding.",Adyar PS,False,True,4
376,IPC-SexualOffence,2025-10-03T19:29:00,12.918518,77.639612,"Sector 39, Zone 5","Base dataset FIR #135: IPC-SexualOffence recorded near patrol zone served by Mylapore PS. Generated for analytics, upload, and demo seeding.",Mylapore PS,False,True,5
420,IPC-Fraud,2025-09-02T03:26:00,12.944191,77.641485,"Sector 15, Zone 4","Base dataset FIR #136: IPC-Fraud recorded near patrol zone served by Mylapore PS. Generated for analytics, upload, and demo seeding.",Mylapore PS,False,True,3
323,IPC-Assault,2025-10-19T14:57:00,12.933124,77.622752,"Sector 7, Zone 7","Base dataset FIR #137: IPC-Assault recorded near patrol zone served by T. Nagar PS. Generated for analytics, upload, and demo seeding.",T. Nagar PS,False,True,2
ARMS-25,ArmsAct-IllegalWeapon,2025-11-05T01:27:00,13.026938,80.220608,"Sector 25, Zone 12","Base dataset FIR #138: ArmsAct-IllegalWeapon recorded near patrol zone served by T. Nagar PS. Generated for analytics, upload, and demo seeding.",T. Nagar PS,False,False,4
420,IPC-Fraud,2025-08-20T11:31:00,13.049922,80.271694,"Sector 8, Zone 1","Base dataset FIR #139: IPC-Fraud recorded near patrol zone served by Mylapore PS. Generated for analytics, upload, and demo seeding.",Mylapore PS,False,False,3
379,IPC-Theft,2026-03-14T23:24:00,13.140139,80.236922,"Sector 34, Zone 8","Base dataset FIR #140: IPC-Theft recorded near patrol zone served by Mylapore PS. Generated for analytics, upload, and demo seeding.",Mylapore PS,False,False,2
323,IPC-Assault,2025-10-05T22:25:00,12.946487,77.643631,"Sector 18, Zone 1","Base dataset FIR #141: IPC-Assault recorded near patrol zone served by Anna Nagar PS. Generated for analytics, upload, and demo seeding.",Anna Nagar PS,False,False,2
376,IPC-SexualOffence,2025-12-27T21:59:00,13.06513,80.313327,"Sector 31, Zone 5","Base dataset FIR #142: IPC-SexualOffence recorded near patrol zone served by Anna Nagar PS. Generated for analytics, upload, and demo seeding.",Anna Nagar PS,False,True,5
MV-184,Accident-RashDriving,2025-09-13T04:40:00,13.135363,80.309946,"Sector 44, Zone 9","Base dataset FIR #143: Accident-RashDriving recorded near patrol zone served by Anna Nagar PS. Generated for analytics, upload, and demo seeding.",Anna Nagar PS,True,False,3
323,IPC-Assault,2026-01-27T03:46:00,12.95725,77.648029,"Sector 4, Zone 11","Base dataset FIR #144: IPC-Assault recorded near patrol zone served by T. Nagar PS. Generated for analytics, upload, and demo seeding.",T. Nagar PS,False,False,2
379,IPC-Theft,2026-01-27T08:40:00,13.085127,80.344175,"Sector 50, Zone 5","Base dataset FIR #145: IPC-Theft recorded near patrol zone served by Adyar PS. Generated for analytics, upload, and demo seeding.",Adyar PS,False,False,2
376,IPC-SexualOffence,2026-03-17T23:14:00,12.94683,77.637874,"Sector 11, Zone 7","Base dataset FIR #146: IPC-SexualOffence recorded near patrol zone served by T. Nagar PS. Generated for analytics, upload, and demo seeding.",T. Nagar PS,False,True,5
323,IPC-Assault,2025-12-31T16:34:00,13.053856,80.216479,"Sector 46, Zone 11","Base dataset FIR #147: IPC-Assault recorded near patrol zone served by Adyar PS. Generated for analytics, upload, and demo seeding.",Adyar PS,False,False,2
376,IPC-SexualOffence,2026-02-23T10:07:00,12.968309,77.649442,"Sector 45, Zone 7","Base dataset FIR #148: IPC-SexualOffence recorded near patrol zone served by Mylapore PS. Generated for analytics, upload, and demo seeding.",Mylapore PS,False,True,5
420,IPC-Fraud,2025-09-25T08:19:00,13.04693,80.248771,"Sector 33, Zone 11","Base dataset FIR #149: IPC-Fraud recorded near patrol zone served by Adyar PS. Generated for analytics, upload, and demo seeding.",Adyar PS,False,False,3
376,IPC-SexualOffence,2025-10-07T14:34:00,12.956819,77.623691,"Sector 36, Zone 3","Base dataset FIR #150: IPC-SexualOffence recorded near patrol zone served by Mylapore PS. Generated for analytics, upload, and demo seeding.",Mylapore PS,False,True,5
420,IPC-Fraud,2025-10-17T08:25:00,13.036714,80.262736,"Sector 16, Zone 10","Base dataset FIR #151: IPC-Fraud recorded near patrol zone served by Mylapore PS. Generated for analytics, upload, and demo seeding.",Mylapore PS,False,False,3
376,IPC-SexualOffence,2025-08-29T03:29:00,12.970104,77.622304,"Sector 35, Zone 11","Base dataset FIR #152: IPC-SexualOffence recorded near patrol zone served by Anna Nagar PS. Generated for analytics, upload, and demo seeding.",Anna Nagar PS,False,True,5
376,IPC-SexualOffence,2025-11-23T22:44:00,13.033917,77.637376,"Sector 14, Zone 3","Base dataset FIR #153: IPC-SexualOffence recorded near patrol zone served by T. Nagar PS. Generated for analytics, upload, and demo seeding.",T. Nagar PS,False,True,5
323,IPC-Assault,2026-01-08T07:45:00,13.050815,80.243035,"Sector 39, Zone 12","Base dataset FIR #154: IPC-Assault recorded near patrol zone served by Anna Nagar PS. Generated for analytics, upload, and demo seeding.",Anna Nagar PS,False,False,2
307,IPC-AttemptToMurder,2026-03-31T08:27:00,13.063803,80.246378,"Sector 23, Zone 7","Base dataset FIR #155: IPC-AttemptToMurder recorded near patrol zone served by T. Nagar PS. Generated for analytics, upload, and demo seeding.",T. Nagar PS,False,False,4
MV-184,Accident-RashDriving,2026-01-05T04:11:00,12.954142,77.631545,"Sector 11, Zone 3","Base dataset FIR #156: Accident-RashDriving recorded near patrol zone served by Mylapore PS. Generated for analytics, upload, and demo seeding.",Mylapore PS,True,False,3
376,IPC-SexualOffence,2025-10-12T10:05:00,13.058381,80.251291,"Sector 49, Zone 9","Base dataset FIR #157: IPC-SexualOffence recorded near patrol zone served by Adyar PS. Generated for analytics, upload, and demo seeding.",Adyar PS,False,True,5
MV-184,Accident-RashDriving,2026-03-29T23:28:00,12.946967,77.652518,"Sector 39, Zone 7","Base dataset FIR #158: Accident-RashDriving recorded near patrol zone served by Mylapore PS. Generated for analytics, upload, and demo seeding.",Mylapore PS,True,False,3
376,IPC-SexualOffence,2026-03-04T10:05:00,12.958735,77.653632,"Sector 39, Zone 6","Base dataset FIR #159: IPC-SexualOffence recorded near patrol zone served by Mylapore PS. Generated for analytics, upload, and demo seeding.",Mylapore PS,False,True,5
376,IPC-SexualOffence,2025-10-20T08:16:00,13.104189,80.334864,"Sector 7, Zone 5","Base dataset FIR #160: IPC-SexualOffence recorded near patrol zone served by Anna Nagar PS. Generated for analytics, upload, and demo seeding.",Anna Nagar PS,False,True,5
376,IPC-SexualOffence,2025-09-24T13:35:00,13.045998,80.237254,"Sector 35, Zone 5","Base dataset FIR #161: IPC-SexualOffence recorded near patrol zone served by T. Nagar PS. Generated for analytics, upload, and demo seeding.",T. Nagar PS,False,True,5
420,IPC-Fraud,2025-12-21T01:59:00,12.957893,77.631343,"Sector 29, Zone 5","Base dataset FIR #162: IPC-Fraud recorded near patrol zone served by Anna Nagar PS. Generated for analytics, upload, and demo seeding.",Anna Nagar PS,False,False,3
420,IPC-Fraud,2025-10-22T22:17:00,13.039529,77.578437,"Sector 47, Zone 7","Base dataset FIR #163: IPC-Fraud recorded near patrol zone served by Adyar PS. Generated for analytics, upload, and demo seeding.",Adyar PS,False,False,3
420,IPC-Fraud,2025-08-10T19:25:00,13.05372,80.267256,"Sector 19, Zone 8","Base dataset FIR #164: IPC-Fraud recorded near patrol zone served by Mylapore PS. Generated for analytics, upload, and demo seeding.",Mylapore PS,False,False,3
307,IPC-AttemptToMurder,2026-03-05T20:03:00,13.022696,77.57794,"Sector 2, Zone 7","Base dataset FIR #165: IPC-AttemptToMurder recorded near patrol zone served by Anna Nagar PS. Generated for analytics, upload, and demo seeding.",Anna Nagar PS,False,False,4
323,IPC-Assault,2025-08-20T11:10:00,12.968999,77.627901,"Sector 24, Zone 11","Base dataset FIR #166: IPC-Assault recorded near patrol zone served by Anna Nagar PS. Generated for analytics, upload, and demo seeding.",Anna Nagar PS,False,True,2
379,IPC-Theft,2026-01-07T06:16:00,12.95962,77.627608,"Sector 44, Zone 3","Base dataset FIR #167: IPC-Theft recorded near patrol zone served by Adyar PS. Generated for analytics, upload, and demo seeding.",Adyar PS,False,False,2
323,IPC-Assault,2025-10-04T17:36:00,12.954481,77.641597,"Sector 5, Zone 2","Base dataset FIR #168: IPC-Assault recorded near patrol zone served by Adyar PS. Generated for analytics, upload, and demo seeding.",Adyar PS,False,False,2
376,IPC-SexualOffence,2025-12-19T05:52:00,13.044009,80.221898,"Sector 15, Zone 9","Base dataset FIR #169: IPC-SexualOffence recorded near patrol zone served by Anna Nagar PS. Generated for analytics, upload, and demo seeding.",Anna Nagar PS,False,True,5
376,IPC-SexualOffence,2025-08-30T11:16:00,13.033891,80.249572,"Sector 29, Zone 4","Base dataset FIR #170: IPC-SexualOffence recorded near patrol zone served by Anna Nagar PS. Generated for analytics, upload, and demo seeding.",Anna Nagar PS,False,True,5
376,IPC-SexualOffence,2025-08-10T20:06:00,12.96624,77.6471,"Sector 24, Zone 1","Base dataset FIR #171: IPC-SexualOffence recorded near patrol zone served by Adyar PS. Generated for analytics, upload, and demo seeding.",Adyar PS,False,True,5
323,IPC-Assault,2026-03-22T09:52:00,13.044448,80.242787,"Sector 12, Zone 1","Base dataset FIR #172: IPC-Assault recorded near patrol zone served by Mylapore PS. Generated for analytics, upload, and demo seeding.",Mylapore PS,False,False,2
376,IPC-SexualOffence,2026-04-01T02:58:00,13.118227,80.328459,"Sector 27, Zone 5","Base dataset FIR #173: IPC-SexualOffence recorded near patrol zone served by T. Nagar PS. Generated for analytics, upload, and demo seeding.",T. Nagar PS,False,True,5
307,IPC-AttemptToMurder,2026-02-14T15:13:00,12.978315,77.635442,"Sector 14, Zone 10","Base dataset FIR #174: IPC-AttemptToMurder recorded near patrol zone served by T. Nagar PS. Generated for analytics, upload, and demo seeding.",T. Nagar PS,False,False,4
NDPS-21,NDPS-DrugPossession,2026-01-26T06:39:00,12.953133,77.642521,"Sector 18, Zone 3","Base dataset FIR #175: NDPS-DrugPossession recorded near patrol zone served by Mylapore PS. Generated for analytics, upload, and demo seeding.",Mylapore PS,False,False,4
MV-184,Accident-RashDriving,2025-09-21T19:07:00,13.051366,80.254626,"Sector 22, Zone 9","Base dataset FIR #176: Accident-RashDriving recorded near patrol zone served by Adyar PS. Generated for analytics, upload, and demo seeding.",Adyar PS,True,True,3
376,IPC-SexualOffence,2025-09-10T20:08:00,13.051212,80.249769,"Sector 37, Zone 9","Base dataset FIR #177: IPC-SexualOffence recorded near patrol zone served by Adyar PS. Generated for analytics, upload, and demo seeding.",Adyar PS,False,True,5
376,IPC-SexualOffence,2025-11-13T08:57:00,13.043788,80.252071,"Sector 21, Zone 6","Base dataset FIR #178: IPC-SexualOffence recorded near patrol zone served by Anna Nagar PS. Generated for analytics, upload, and demo seeding.",Anna Nagar PS,False,True,5
307,IPC-AttemptToMurder,2025-11-08T22:46:00,13.063318,80.253247,"Sector 25, Zone 11","Base dataset FIR #179: IPC-AttemptToMurder recorded near patrol zone served by Adyar PS. Generated for analytics, upload, and demo seeding.",Adyar PS,False,False,4
MV-184,Accident-RashDriving,2025-10-02T19:17:00,13.046242,80.223535,"Sector 32, Zone 2","Base dataset FIR #180: Accident-RashDriving recorded near patrol zone served by T. Nagar PS. Generated for analytics, upload, and demo seeding.",T. Nagar PS,True,False,3
